year|tempo|page_path|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
2020|20201201|/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|921|141|708|1244|964|31700.0|983|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/nao-encontrado|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|1|2|3|3|180.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|57|3|6|80|9|2858.0|60|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|8.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|17|0|0|26|0|734.0|19|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/agenda/exposicoes/exp_1|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|13|2|2|13|2|716.0|13|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/agenda/exposicoes/exp_3|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|2|0|27.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/agenda/exposicoes/exp_3?utm_mmm=:m6568-g16223-p16223[t550]5947:&utm_adid=m6568-16223-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|0|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|1008.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/o-farol/galeria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|5|0|26.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/o-farol/restaurante-moeda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/o-farol/subsolo?utm_mmm=:m6293-g15508-p15508[t550]5682:&utm_adid=m6293-15508-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|2|1|2|2|0.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|20|0|0|29|0|1384.0|20|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/poa/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|85.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|866|50|58|1279|115|40528.0|919|2021-03-02 17:27:53.502603|basic|day
2020|20201201|"/sp?amp;amp;utm_medium=social-ads&amp;amp;utm_campaign=caps|pf|awar|face-stories|farol-snt|cpm|na|snt|rede-social|interesses&amp;amp;utm_content=aberturafarollojafarol|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6569-16220-1&amp;amp;utm_mmm=:m6569-g16220-p16220[t550]5948:&amp;amp;utm_adid=m6569-16220-1&amp;amp;utm_publisher_id=&amp;amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|13|15|9|15|15|0.0|15|2021-03-02 17:27:53.502603|basic|day
2020|20201201|"/sp?amp;utm_medium=social-ads&amp;utm_campaign=caps|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;utm_content=aberturafarollojafarol1|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6568-16199-1&amp;utm_mmm=:m6568-g16199-p16199[t550]5947:&amp;utm_adid=m6568-16199-1&amp;utm_publisher_id=&amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|4|1|6|5|44.0|5|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp?utm_mmm=:m5963-g14339-p14339[t550]5368:&utm_adid=m5963-14339-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|2|1|30.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/aconteceu-no-farol|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|3|0|83.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|227|43|11|318|55|17451.0|245|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/agenda/exp_1920|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|60|6|1|68|7|1242.0|61|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/agenda/exp_22|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|2|2|2|36.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/agenda/exp_23|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/agenda/exp_24|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|366|35|13|466|46|23248.0|387|2021-03-02 17:27:53.502603|basic|day
2020|20201201|"/sp/agenda/exp_24?amp;amp;utm_medium=social-ads&amp;amp;utm_campaign=caps|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;amp;utm_content=exposicaorevoada|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6290-15454-1&amp;amp;utm_mmm=:m6290-g15454-p15454[t550]5680:&amp;amp;utm_adid=m6290-15454-1&amp;amp;utm_publisher_id=&amp;amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/contato|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|30|3|2|35|5|2049.0|33|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|26|1|0|28|1|3945.0|26|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/arena|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|0|0|10|0|383.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/bar|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|38|2|0|45|3|1909.0|39|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/bar?utm_mmm=:m6293-g15437-p15437[t550]5682:&utm_adid=m6293-15437-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|4|4|2|4|4|0.0|4|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/boteco_28|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|0|0|13|0|214.0|10|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/cozinha_31|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|13|1|0|14|1|354.0|13|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/hall|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|4|0|114.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/loft|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|0|0|7|0|16.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/memoria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|12|3|0|14|3|340.0|12|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/mirante|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|30|1|0|40|1|1693.0|30|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/skate|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|0|0|7|0|83.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/o-farol/vista|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|0|0|7|0|155.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|502|87|25|657|102|41107.0|553|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|28|4|0|31|7|3311.0|30|2021-03-02 17:27:53.502603|basic|day
2020|20201201|/sp/tour-virtual|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|2|2|2|14.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|915|159|723|1275|963|30068.0|974|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/nao-encontrado|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|59|2|8|77|9|3012.0|60|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|2.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|12|0|0|17|1|473.0|12|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/agenda/exposicoes/exp_1|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|0|0|9|0|82.0|9|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/agenda/exposicoes/exp_3|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|252.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/agenda/exposicoes/exp_3?utm_mmm=:m6568-g16223-p16223[t550]5947:&utm_adid=m6568-16223-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|5|5|4|5|5|0.0|5|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/agenda/exposicoes/exp_3?utm_mmm=:m6569-g16225-p16225[t550]5948:&utm_adid=m6569-16225-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|3|3|3|3|0.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/agenda/exposicoes/exp_3?utm_mmm=:m6569-g16229-p16229[t550]5948:&utm_adid=m6569-16229-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/contato|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|6|0|0|9|0|1098.0|6|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|31.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/o-farol/cine-farol-santander|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|25.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/o-farol/galeria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|4|1|0|7|1|636.0|5|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/o-farol/restaurante-moeda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|3|0|142.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/o-farol/subsolo|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|19|0|0|29|0|2405.0|19|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/poa/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|3|0|0|4|0|59.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|798|41|38|1240|94|38984.0|867|2021-03-02 17:27:53.502603|basic|day
2020|20201202|"/sp?amp;amp;utm_medium=social-ads&amp;amp;utm_campaign=caps|pf|awar|face-stories|farol-snt|cpm|na|snt|rede-social|interesses&amp;amp;utm_content=aberturafarollojafarol|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6569-16220-1&amp;amp;utm_mmm=:m6569-g16220-p16220[t550]5948:&amp;amp;utm_adid=m6569-16220-1&amp;amp;utm_publisher_id=&amp;amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|11|8|11|11|0.0|11|2021-03-02 17:27:53.502603|basic|day
2020|20201202|"/sp?amp;utm_medium=social-ads&amp;utm_campaign=caps|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;utm_content=aberturafarollojafarol1|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6568-16199-1&amp;utm_mmm=:m6568-g16199-p16199[t550]5947:&amp;utm_adid=m6568-16199-1&amp;utm_publisher_id=&amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|2|1|3|2|0.0|3|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp?utm_mmm=:m6290-g15438-p15438[t1048]5680:&utm_adid=m6290-15438-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp?utm_mmm=:m6568-g16199-p16199[t550]5947:&utm_adid=m6568-16199-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|7|7|7|7|0.0|7|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp?utm_mmm=:m6569-g16197-p16197[t550]5948:&utm_adid=m6569-16197-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|8|8|8|8|0.0|8|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp?utm_mmm=:m6569-g16220-p16220[t550]5948:&utm_adid=m6569-16220-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|7|8|7|8|8|0.0|8|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/aconteceu-no-farol|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|8|0|0|9|0|222.0|8|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/aconteceu-no-farol/201809_003|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|29.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/agenda|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|221|41|13|362|59|21848.0|251|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/agenda/exp_1920|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|57|1|1|62|2|1287.0|57|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/agenda/exp_22|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|1|1|2|1|3.0|2|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/agenda/exp_23|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|1|0|10.0|1|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/agenda/exp_24|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|381|55|26|501|74|29328.0|419|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/contato|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|32|2|0|36|3|1592.0|33|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|21|0|0|22|0|1644.0|21|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/arena|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|6|0|0|6|0|44.0|6|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/bar|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|43|6|3|51|7|1860.0|45|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/bar?utm_mmm=:m6293-g15437-p15437[t550]5682:&utm_adid=m6293-15437-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|5|3|3|6|5|123.0|5|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/boteco_28|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|15|0|0|25|1|643.0|15|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/cozinha_31|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|16|1|0|21|1|424.0|16|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/hall|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|14|1|0|14|1|188.0|14|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/loft|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|0|0|10|0|132.0|10|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/memoria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|16|1|0|20|1|405.0|16|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/mirante|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|31|2|1|39|2|1958.0|31|2021-03-02 17:27:53.502603|basic|day
2020|20201202|/sp/o-farol/skate|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|10|0|0|10|0|75.0|10|2021-03-02 17:27:53.502603|basic|day
